train/27679_dog.jpg,5
train/32455_airplane.jpg,0
train/17102_dog.jpg,5
train/9933_bird.jpg,2
train/24520_automobile.jpg,1
train/9155_deer.jpg,4
train/38754_ship.jpg,8
train/12513_ship.jpg,8
train/13475_truck.jpg,9
train/39208_automobile.jpg,1
train/48708_dog.jpg,5
train/41580_truck.jpg,9
train/25980_dog.jpg,5
train/48468_truck.jpg,9
train/16408_dog.jpg,5
train/9318_automobile.jpg,1
train/48728_automobile.jpg,1
train/44799_airplane.jpg,0
train/39155_horse.jpg,7
train/3062_automobile.jpg,1
train/44791_dog.jpg,5
train/12283_automobile.jpg,1
train/41036_airplane.jpg,0
train/11410_horse.jpg,7
train/49320_frog.jpg,6
train/46983_bird.jpg,2
train/10310_cat.jpg,3
train/3079_truck.jpg,9
train/22457_horse.jpg,7
train/19683_dog.jpg,5
train/13356_dog.jpg,5
train/32820_truck.jpg,9
train/27701_dog.jpg,5
train/14210_airplane.jpg,0
train/6772_bird.jpg,2
train/30444_ship.jpg,8
train/25021_truck.jpg,9
train/13209_frog.jpg,6
train/23806_automobile.jpg,1
train/37231_frog.jpg,6
train/753_automobile.jpg,1
train/20747_dog.jpg,5
train/30845_horse.jpg,7
train/15972_bird.jpg,2
train/10742_bird.jpg,2
train/1723_cat.jpg,3
train/45233_airplane.jpg,0
train/38664_bird.jpg,2
train/21419_deer.jpg,4
train/27815_truck.jpg,9
train/1540_airplane.jpg,0
train/32543_ship.jpg,8
train/12423_bird.jpg,2
train/32172_cat.jpg,3
train/11536_dog.jpg,5
train/28006_ship.jpg,8
train/24503_dog.jpg,5
train/43230_horse.jpg,7
train/44781_dog.jpg,5
train/24757_cat.jpg,3
train/1782_ship.jpg,8
train/21325_dog.jpg,5
train/20826_deer.jpg,4
train/31139_frog.jpg,6
train/18635_bird.jpg,2
train/29198_bird.jpg,2
train/44885_bird.jpg,2
train/4690_truck.jpg,9
train/39040_automobile.jpg,1
train/20226_bird.jpg,2
train/6391_frog.jpg,6
train/2521_cat.jpg,3
train/25086_bird.jpg,2
train/34702_dog.jpg,5
train/26363_dog.jpg,5
train/46382_deer.jpg,4
train/15843_ship.jpg,8
train/10673_ship.jpg,8
train/12734_dog.jpg,5
train/7307_cat.jpg,3
train/1022_deer.jpg,4
train/38293_deer.jpg,4
train/7159_frog.jpg,6
train/17682_bird.jpg,2
train/23779_deer.jpg,4
train/32336_dog.jpg,5
train/480_truck.jpg,9
train/1844_bird.jpg,2
train/25799_automobile.jpg,1
train/17309_automobile.jpg,1
train/35698_horse.jpg,7
train/1736_automobile.jpg,1
train/25171_dog.jpg,5
train/27563_frog.jpg,6
train/1567_dog.jpg,5
train/49837_airplane.jpg,0
train/27711_dog.jpg,5
train/44646_truck.jpg,9
train/37634_truck.jpg,9
train/19693_dog.jpg,5
train/16800_automobile.jpg,1
train/21990_cat.jpg,3
train/29745_horse.jpg,7
train/48660_dog.jpg,5
train/18399_dog.jpg,5
train/35124_cat.jpg,3
train/16560_dog.jpg,5
train/14534_airplane.jpg,0
train/4659_frog.jpg,6
train/16615_deer.jpg,4
train/35893_truck.jpg,9
train/42053_automobile.jpg,1
train/6006_truck.jpg,9
train/22318_deer.jpg,4
train/31535_cat.jpg,3
train/5215_bird.jpg,2
train/33355_cat.jpg,3
train/37544_truck.jpg,9
train/29987_truck.jpg,9
train/29485_automobile.jpg,1
train/5815_deer.jpg,4
train/44017_airplane.jpg,0
train/29367_airplane.jpg,0
train/24121_automobile.jpg,1
train/45806_frog.jpg,6
train/24112_cat.jpg,3
train/49820_automobile.jpg,1
train/44390_cat.jpg,3
train/47963_cat.jpg,3
train/4628_cat.jpg,3
train/2544_deer.jpg,4
train/34284_ship.jpg,8
train/39062_bird.jpg,2
train/25449_bird.jpg,2
train/19102_ship.jpg,8
train/26364_frog.jpg,6
train/13315_ship.jpg,8
train/7222_ship.jpg,8
train/28474_automobile.jpg,1
train/27448_truck.jpg,9
train/759_horse.jpg,7
train/42725_deer.jpg,4
train/27618_ship.jpg,8
train/4945_automobile.jpg,1
train/27162_truck.jpg,9
train/18618_frog.jpg,6
train/45812_deer.jpg,4
train/48526_frog.jpg,6
train/10669_dog.jpg,5
train/10764_airplane.jpg,0
train/41974_horse.jpg,7
train/45074_bird.jpg,2
train/26226_airplane.jpg,0
train/29601_ship.jpg,8
train/16911_truck.jpg,9
train/26786_bird.jpg,2
train/20346_cat.jpg,3
train/33079_dog.jpg,5
train/25107_horse.jpg,7
train/473_frog.jpg,6
train/39334_ship.jpg,8
train/17858_frog.jpg,6
train/33345_cat.jpg,3
train/21724_cat.jpg,3
train/27729_bird.jpg,2
train/39495_deer.jpg,4
train/40183_ship.jpg,8
train/18391_airplane.jpg,0
train/48533_deer.jpg,4
train/11132_automobile.jpg,1
train/47973_cat.jpg,3
train/30364_truck.jpg,9
train/33696_frog.jpg,6
train/13042_bird.jpg,2
train/26103_frog.jpg,6
train/11700_truck.jpg,9
train/29730_bird.jpg,2
train/2120_dog.jpg,5
train/40380_dog.jpg,5
train/29600_ship.jpg,8
train/24891_automobile.jpg,1
train/25570_cat.jpg,3
train/13705_truck.jpg,9
train/7045_ship.jpg,8
train/39335_ship.jpg,8
train/41313_truck.jpg,9
